datetime,count,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,day
2020-09-05,89572,1599278400,25.8,18.5,22.2,25.8,18.5,22.2,10.0,47.72,0.0,,0.0,,0.0,0.0,33.5,13.4,199.9,1021.0,14.7,16.0,451.6,22.8,9.0,06:27:18,1599301638,19:20:58,1599348058,0.55,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,5
2020-09-06,83006,1599364800,27.4,18.9,22.9,27.3,18.9,22.9,13.7,56.86,0.0,,0.0,,0.0,0.0,,24.4,220.2,1021.1,10.8,16.0,434.8,21.9,9.0,06:28:16,1599388096,19:19:19,1599434359,0.58,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,6
2020-09-07,83897,1599451200,25.8,19.5,22.5,25.8,19.5,22.5,16.1,67.84,0.0,,0.0,,0.0,0.0,38.9,15.3,137.1,1019.1,7.3,16.0,430.2,20.1,8.0,06:29:15,1599474555,19:17:39,1599520659,0.62,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,7
2020-09-08,79236,1599537600,28.4,20.1,23.6,29.4,20.1,23.8,17.8,71.29,0.0,,0.0,,0.0,0.0,,15.8,82.7,1020.7,28.0,16.0,416.8,21.0,8.0,06:30:13,1599561013,19:16:00,1599606960,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,8
2020-09-09,84416,1599624000,26.8,20.8,23.7,28.0,20.8,23.9,19.4,77.43,0.0,,0.0,,0.0,0.0,,9.8,46.1,1024.8,25.0,16.0,229.1,11.5,5.0,06:31:12,1599647472,19:14:19,1599693259,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,9
2020-09-10,52907,1599710400,27.4,22.9,24.6,30.3,22.9,25.2,22.5,88.19,20.18,,62.5,,0.0,0.0,,12.9,83.0,1022.9,74.3,11.6,241.8,11.3,7.0,06:32:10,1599733930,19:12:39,1599779559,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,10
2020-09-11,94644,1599796800,24.5,18.9,22.4,24.5,18.9,22.4,16.7,71.69,0.0,,0.0,,0.0,0.0,31.0,16.6,59.3,1021.2,58.7,14.3,254.3,12.8,5.0,06:33:09,1599820389,19:10:58,1599865858,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,11
2020-09-12,101462,1599883200,22.9,16.7,19.0,22.9,16.7,19.0,12.4,65.96,0.0,,0.0,,0.0,0.0,,15.7,69.9,1025.3,52.5,16.0,316.0,14.8,8.0,06:34:08,1599906848,19:09:18,1599952158,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,12
2020-09-13,84682,1599969600,23.5,16.3,20.5,23.5,16.3,20.5,16.3,76.89,0.0,,0.0,,0.0,0.0,37.1,19.1,109.0,1019.8,67.6,16.0,264.6,12.4,5.0,06:35:06,1599993306,19:07:36,1600038456,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,13
2020-09-14,79263,1600056000,24.0,16.8,21.7,24.0,16.8,21.7,12.7,58.22,0.0,,0.0,,0.0,0.0,42.5,24.4,280.6,1019.1,32.0,16.0,340.5,15.9,7.0,06:36:05,1600079765,19:05:55,1600124755,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,14
2020-09-15,84118,1600142400,18.9,12.3,15.5,18.9,12.3,15.5,5.8,52.96,0.0,,0.0,,0.0,0.0,42.5,18.0,53.9,1026.1,7.0,16.0,385.5,18.0,7.0,06:37:04,1600166224,19:04:14,1600211054,0.98,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,15
2020-09-16,86977,1600228800,21.3,13.8,17.7,21.3,13.8,17.7,11.2,66.23,0.0,,0.0,,0.0,0.0,31.7,19.1,220.0,1022.8,18.1,16.0,349.8,16.4,7.0,06:38:02,1600252682,19:02:32,1600297352,1.0,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,16
2020-09-17,87490,1600315200,23.6,17.9,20.7,23.6,17.9,20.7,15.8,74.0,0.0,,0.0,,0.0,0.0,,10.0,215.0,1016.7,40.1,16.0,236.5,11.1,5.0,06:39:01,1600339141,19:00:51,1600383651,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,17
2020-09-18,89018,1600401600,22.0,15.6,18.7,22.0,15.6,18.7,10.6,60.89,0.0,,0.0,,0.0,0.0,37.1,22.0,91.5,1015.0,40.6,16.0,346.3,16.2,8.0,06:40:00,1600425600,18:59:09,1600469949,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,18
2020-09-19,89985,1600488000,17.3,9.9,13.7,17.3,8.2,13.7,-1.3,36.44,0.0,,0.0,,0.0,0.0,43.0,24.1,53.0,1025.8,2.4,16.0,449.7,21.0,8.0,06:40:59,1600512059,18:57:28,1600556248,0.03,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,19
2020-09-20,77666,1600574400,17.7,10.0,13.5,17.7,8.4,13.4,-1.1,37.33,0.0,,0.0,,0.0,0.0,37.8,16.4,39.7,1032.2,2.8,16.0,430.8,20.2,8.0,06:41:58,1600598518,18:55:46,1600642546,0.07,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,20
2020-09-21,72111,1600660800,17.9,10.0,13.9,17.9,9.5,13.9,1.7,44.14,0.0,,0.0,,0.0,0.0,35.3,16.9,45.1,1033.1,2.1,16.0,422.8,19.8,8.0,06:42:58,1600684978,18:54:04,1600728844,0.11,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,21
2020-09-22,82861,1600747200,21.9,9.5,15.8,21.9,9.2,15.8,2.7,44.09,0.0,,0.0,,0.0,0.0,37.1,19.0,289.8,1019.2,3.3,16.0,419.1,19.6,8.0,06:43:57,1600771437,18:52:23,1600815143,0.16,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,22
2020-09-23,90600,1600833600,26.2,14.5,20.2,26.2,14.5,20.2,8.6,47.7,0.0,,0.0,,0.0,0.0,35.4,23.3,299.3,1011.5,5.6,16.0,401.1,18.8,8.0,06:44:57,1600857897,18:50:41,1600901441,0.22,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,23
2020-09-24,86938,1600920000,24.0,16.8,20.6,24.0,16.8,20.6,11.5,56.29,0.0,,0.0,,0.0,0.0,,10.2,274.4,1014.9,6.3,16.0,205.1,9.6,5.0,06:45:56,1600944356,18:49:00,1600987740,0.27,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,24
2020-09-25,93712,1601006400,25.1,17.1,20.6,25.1,17.1,20.6,14.9,70.62,0.0,,0.0,,0.0,0.0,,8.9,225.8,1018.4,6.6,13.2,285.3,13.4,6.0,06:46:56,1601030816,18:47:19,1601074039,0.33,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,25
2020-09-26,99262,1601092800,23.1,18.4,20.7,23.1,18.4,20.7,16.5,77.62,0.0,,0.0,,0.0,0.0,,16.4,118.5,1018.4,47.4,14.9,190.5,8.9,4.0,06:47:56,1601117276,18:45:38,1601160338,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,26
2020-09-27,87411,1601179200,26.0,19.5,22.4,26.0,19.5,22.4,18.8,80.56,0.0,,0.0,,0.0,0.0,,10.1,61.7,1015.0,80.7,14.7,274.9,12.9,7.0,06:48:56,1601203736,18:43:57,1601246637,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,27
2020-09-28,78056,1601265600,25.1,20.8,22.3,25.1,20.8,22.3,19.1,82.53,1.28,,16.67,,0.0,0.0,31.7,22.6,167.7,1012.4,52.5,14.2,288.2,13.5,7.0,06:49:57,1601290197,18:42:16,1601332936,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,28
2020-09-29,59816,1601352000,22.9,20.0,21.4,22.9,20.0,21.4,19.3,87.94,5.14,,41.67,,0.0,0.0,60.6,19.0,139.3,1010.5,60.7,12.8,102.8,4.8,2.0,06:50:57,1601376657,18:40:36,1601419236,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,29
2020-09-30,85791,1601438400,21.8,15.8,18.7,21.8,15.8,18.7,12.5,70.2,30.6,,29.17,,0.0,0.0,53.6,35.5,243.0,1005.2,44.9,13.6,329.8,15.4,7.0,06:51:58,1601463118,18:38:56,1601505536,0.49,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,30
2020-10-01,89718,1601524800,21.3,15.6,18.2,21.3,15.6,18.2,10.1,60.33,0.0,,0.0,,0.0,0.0,35.3,15.4,245.2,1012.4,40.3,16.0,268.0,12.5,6.0,06:52:59,1601549579,18:37:17,1601591837,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,1
2020-10-02,81001,1601611200,18.0,13.0,15.5,18.0,13.0,15.5,8.5,64.3,1.08,,33.33,,0.0,0.0,31.7,14.8,299.5,1015.1,66.1,15.6,205.5,9.6,6.0,06:54:00,1601636040,18:35:37,1601678137,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,2
2020-10-03,95562,1601697600,19.0,11.2,14.8,19.0,11.2,14.8,5.5,55.54,0.0,,0.0,,0.0,0.0,,14.1,288.9,1021.6,9.3,16.0,376.2,17.6,7.0,06:55:02,1601722502,18:33:58,1601764438,0.52,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,3
2020-10-04,80662,1601784000,18.7,11.0,14.8,18.7,11.0,14.8,7.5,62.44,0.0,,0.0,,0.0,0.0,,13.6,36.3,1023.1,16.9,16.0,306.0,14.3,7.0,06:56:04,1601808964,18:32:20,1601850740,0.53,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,4
2020-10-05,75795,1601870400,20.0,12.2,16.0,20.0,12.2,16.0,9.6,67.15,0.0,,0.0,,0.0,0.0,,10.0,98.7,1020.0,25.0,16.0,302.8,14.2,7.0,06:57:06,1601895426,18:30:42,1601937042,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,5
2020-10-06,85634,1601956800,20.7,13.9,16.9,20.7,13.9,16.9,10.0,65.35,0.0,,0.0,,0.0,0.0,31.7,12.3,213.0,1018.6,22.1,15.9,353.8,16.6,7.0,06:58:08,1601981888,18:29:05,1602023345,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,6
2020-10-07,81263,1602043200,23.0,16.1,18.6,23.0,16.1,18.6,10.4,60.26,0.46,,8.33,,0.0,0.0,44.6,21.8,247.2,1007.5,41.8,15.7,248.1,11.6,7.0,06:59:11,1602068351,18:27:28,1602109648,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,7
2020-10-08,83990,1602129600,17.3,12.8,15.0,17.3,12.8,15.0,3.9,47.83,0.0,,0.0,,0.0,0.0,44.6,27.1,295.5,1014.2,9.0,16.0,350.0,16.4,7.0,07:00:14,1602154814,18:25:51,1602195951,0.68,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,8
2020-10-09,87644,1602216000,20.1,10.6,15.4,20.1,10.6,15.4,5.2,51.47,0.0,,0.0,,0.0,0.0,37.1,18.4,228.3,1021.2,24.9,16.0,334.2,15.6,7.0,07:01:17,1602241277,18:24:16,1602282256,0.73,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,9
2020-10-10,93919,1602302400,21.3,14.9,18.2,21.3,14.9,18.2,12.1,67.91,0.0,,0.0,,0.0,0.0,34.0,16.1,227.0,1015.6,7.5,16.0,202.8,9.5,4.0,07:02:20,1602327740,18:22:40,1602368560,0.78,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,10
2020-10-11,75426,1602388800,19.0,15.8,17.8,19.0,15.8,17.8,11.8,68.81,0.0,,0.0,,0.0,0.0,33.5,17.8,142.1,1018.5,64.0,16.0,172.3,7.4,4.0,07:03:24,1602414204,18:21:06,1602454866,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,11
2020-10-12,16405,1602475200,15.7,9.5,11.6,15.7,7.4,11.5,10.1,90.84,19.81,,95.83,,0.0,0.0,48.1,22.7,66.3,1021.3,100.0,8.7,53.7,2.1,1.0,07:04:28,1602500668,18:19:32,1602541172,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,12
2020-10-13,51885,1602561600,14.4,11.8,13.2,14.4,11.8,13.2,12.0,92.41,8.65,,62.5,,0.0,0.0,50.0,20.1,194.3,1012.3,96.8,9.5,106.3,4.6,2.0,07:05:32,1602587132,18:17:59,1602627479,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,13
2020-10-14,88404,1602648000,19.6,10.6,15.1,19.6,10.6,15.1,7.2,61.09,0.0,,0.0,,0.0,0.0,31.7,13.6,269.2,1014.4,2.7,16.0,335.5,15.7,7.0,07:06:37,1602673597,18:16:27,1602713787,0.96,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,14
2020-10-15,91295,1602734400,21.4,14.1,17.6,21.4,14.1,17.6,11.7,68.71,0.0,,0.0,,0.0,0.0,48.8,22.6,199.3,1015.5,9.7,16.0,344.5,14.9,7.0,07:07:42,1602760062,18:14:55,1602800095,0.99,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,15
2020-10-16,30689,1602820800,18.7,9.0,14.0,18.7,6.9,13.9,11.9,87.86,33.23,,50.0,,0.0,0.0,37.1,19.2,243.7,1017.8,85.9,12.1,34.5,1.4,1.0,07:08:48,1602846528,18:13:24,1602886404,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,16
2020-10-17,88338,1602907200,15.1,7.0,10.7,15.1,5.6,10.0,2.0,59.33,1.15,,20.83,,0.0,0.0,33.5,17.7,231.1,1024.8,27.4,15.9,361.7,15.6,7.0,07:09:53,1602932993,18:11:54,1602972714,0.0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,17
2020-10-18,76910,1602993600,16.4,8.2,12.4,16.4,8.0,12.4,6.1,66.78,0.0,,0.0,,0.0,0.0,33.5,20.2,89.6,1030.4,25.6,16.0,259.4,11.2,5.0,07:10:59,1603019459,18:10:26,1603059026,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,18
2020-10-19,73336,1603080000,17.9,10.8,14.5,17.9,10.8,14.5,10.6,78.15,0.0,,0.0,,0.0,0.0,,15.3,97.0,1026.9,38.7,16.0,239.4,9.5,5.0,07:12:06,1603105926,18:08:57,1603145337,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,19
2020-10-20,76195,1603166400,21.2,14.4,17.3,21.2,14.4,17.3,15.4,89.16,0.04,,8.33,,0.0,0.0,,11.8,162.9,1023.8,64.7,13.0,249.6,9.9,6.0,07:13:13,1603192393,18:07:30,1603231650,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,20
2020-10-21,84145,1603252800,20.1,15.8,17.6,20.1,15.8,17.6,16.4,92.98,0.0,,0.0,,0.0,0.0,,11.3,112.3,1024.4,88.9,9.2,214.0,8.5,5.0,07:14:20,1603278860,18:06:04,1603317964,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,21
2020-10-22,83848,1603339200,20.1,17.9,18.9,20.1,17.9,18.9,17.3,90.66,0.0,,0.0,,0.0,0.0,33.5,7.9,111.4,1023.7,87.2,8.0,81.3,3.2,1.0,07:15:27,1603365327,18:04:39,1603404279,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,22
2020-10-23,86939,1603425600,20.1,17.3,18.2,20.1,17.3,18.2,16.3,88.86,0.0,,0.0,,0.0,0.0,47.9,7.6,180.8,1021.5,98.6,11.0,152.9,6.1,5.0,07:16:35,1603451795,18:03:15,1603490595,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,23
2020-10-24,90596,1603512000,20.7,10.7,17.1,20.7,10.7,17.1,11.9,72.55,0.0,,0.0,,0.0,0.0,37.1,21.4,268.5,1014.5,79.1,15.8,121.1,4.8,4.0,07:17:43,1603538263,18:01:53,1603576913,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,24
2020-10-25,61869,1603598400,11.2,7.3,9.5,11.2,5.0,8.4,2.1,60.87,0.58,,8.33,,0.0,0.0,29.5,20.0,82.3,1023.0,44.2,15.4,174.1,6.9,3.0,07:18:51,1603624731,18:00:31,1603663231,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,25
2020-10-26,51135,1603684800,14.9,9.6,12.6,14.9,8.3,12.5,11.3,91.76,0.58,,25.0,,0.0,0.0,27.7,16.3,59.7,1021.4,100.0,7.6,68.1,2.7,2.0,07:20:00,1603711200,17:59:10,1603749550,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,26
2020-10-27,78030,1603771200,14.9,11.7,13.6,14.9,11.7,13.6,9.4,77.29,0.0,,0.0,,0.0,0.0,31.7,13.4,169.9,1020.5,83.1,12.4,157.0,6.2,3.0,07:21:09,1603797669,17:57:51,1603835871,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,27
2020-10-28,62847,1603857600,14.0,11.2,12.5,14.0,11.2,12.5,9.6,83.25,2.68,,33.33,,0.0,0.0,,11.2,162.8,1016.7,91.9,11.7,61.6,2.4,2.0,07:22:18,1603884138,17:56:33,1603922193,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,28
2020-10-29,19072,1603944000,13.4,8.4,10.8,13.4,5.3,9.9,8.5,86.31,37.7,,70.83,,0.0,0.0,47.7,25.2,90.4,1008.2,88.9,9.4,22.4,0.9,0.0,07:23:28,1603970608,17:55:16,1604008516,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,29
2020-10-30,39546,1604030400,8.3,3.3,5.2,6.2,-1.0,2.4,3.1,86.28,16.05,,62.5,,0.0,0.0,44.6,23.4,78.9,1012.3,86.2,11.7,101.6,4.0,2.0,07:24:37,1604057077,17:54:01,1604094841,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,30
2020-10-31,66771,1604116800,7.9,0.1,4.4,7.3,-1.0,3.2,-1.6,66.86,0.0,,0.0,,0.0,0.0,,15.3,184.1,1031.0,16.8,16.0,311.8,12.3,6.0,07:25:47,1604143547,17:52:47,1604181167,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,31
2020-11-01,32600,1604203200,12.9,6.6,9.9,12.9,4.4,9.2,4.4,69.8,7.77,,32.0,,0.0,0.0,46.3,24.8,225.2,1016.1,91.4,14.1,79.9,3.2,3.0,06:26:58,1604230018,16:51:34,1604267494,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,-4.0,1
2020-11-02,50610,1604293200,7.3,3.9,5.3,4.2,-0.2,1.7,-5.8,45.81,0.0,,0.0,,0.0,0.0,65.5,33.9,277.4,1009.5,36.0,16.0,246.9,9.8,5.0,06:28:08,1604316488,16:50:23,1604353823,0.52,Partially cloudy,Partly cloudy throughout the day.,wind,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,2
2020-11-03,62112,1604379600,11.8,4.4,8.4,11.8,-0.1,6.6,-2.5,46.42,0.0,,0.0,,0.0,0.0,47.6,27.6,235.3,1016.4,41.3,16.0,170.4,6.7,3.0,06:29:19,1604402959,16:49:14,1604440154,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,3
2020-11-04,65204,1604466000,16.3,4.9,11.1,16.3,3.1,10.5,2.4,55.6,0.0,,0.0,,0.0,0.0,66.6,16.6,127.7,1030.2,0.5,16.0,289.0,11.4,5.0,06:30:29,1604489429,16:48:05,1604526485,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,4
2020-11-05,74725,1604552400,19.5,11.3,14.7,19.5,11.3,14.7,9.3,71.68,0.0,,0.0,,0.0,0.0,35.3,14.5,237.9,1029.0,4.8,15.3,289.8,11.5,6.0,06:31:40,1604575900,16:46:59,1604612819,0.61,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,5
2020-11-06,82142,1604638800,21.3,13.1,16.7,21.3,13.1,16.7,8.5,60.07,0.0,,0.0,,0.0,0.0,,19.7,219.5,1024.5,4.9,16.0,264.5,10.5,5.0,06:32:51,1604662371,16:45:54,1604699154,0.65,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,6
2020-11-07,98467,1604725200,23.0,13.1,18.1,23.0,13.1,18.1,6.1,46.41,0.0,,0.0,,0.0,0.0,,9.0,233.7,1024.1,3.6,16.0,279.2,11.1,5.0,06:34:03,1604748843,16:44:50,1604785490,0.7,Clear,Clear conditions throughout the day.,clear-day,"['72502594741', '72505394728', 'KTEB', 'KLGA', 'KNYC', 'F1417', '72503014732']",obs,,7
